"","pvalue","log2FoldChange","padj","Regulation"
"ENSG00000104856",3.22778860896838e-15,2.9521411046334,3.61774916000109e-13,"Up"
"ENSG00000128284",6.633887048867e-08,2.95121951595972,1.77967064245785e-06,"Up"
"ENSG00000105825",2.82329943181569e-12,2.94498856093283,1.85699992380252e-10,"Up"
"ENSG00000132003",1.34415433493658e-10,2.9442190325189,6.39303364560674e-09,"Up"
"ENSG00000131979",4.19449651976249e-09,2.93152569112015,1.49697756212032e-07,"Up"
"ENSG00000101198",1.05728267277628e-06,2.93015633309054,2.04236902064777e-05,"Up"
"ENSG00000171860",1.43716923291875e-08,2.92596839579268,4.49134196402724e-07,"Up"
"ENSG00000139874",1.04890041310558e-07,2.91589033003127,2.66137579843878e-06,"Up"
"ENSG00000272345",0.000160252350548624,2.91290313272505,0.00151431691605565,"Up"
"ENSG00000006016",1.64094528477432e-07,2.91144946207049,3.98162699382843e-06,"Up"
"ENSG00000151151",1.52019318558601e-11,2.90654590613857,8.83100451500077e-10,"Up"
"ENSG00000115956",0.00141300678241474,2.90072468276149,0.00920755998294452,"Up"
"ENSG00000118514",8.94947655810064e-06,2.89048098196844,0.000131251659890179,"Up"
"ENSG00000249992",1.22106127220582e-11,2.88892847261472,7.27033888658007e-10,"Up"
"ENSG00000188522",5.88761712973504e-09,2.88831876103237,2.02846676175402e-07,"Up"
"ENSG00000285684",0.000181971477137622,2.88765831189085,0.00168010479046321,"Up"
"ENSG00000144214",9.33660723814785e-06,2.88753369397591,0.00013625967873962,"Up"
"ENSG00000138115",0.0013680652303381,2.88676290208811,0.0089778249901182,"Up"
"ENSG00000170345",2.15955019339395e-25,2.88363378250059,8.59357006957899e-23,"Up"
"ENSG00000095303",2.3548087876313e-08,2.8704274446726,6.94116229796112e-07,"Up"
"ENSG00000260317",0.000116036521431422,2.8693834244165,0.00116017968619251,"Up"
"ENSG00000087074",1.01603282631816e-28,2.86803175529477,5.27365212199399e-26,"Up"
"ENSG00000163694",4.67600646642724e-07,2.86177074690364,9.92394047932593e-06,"Up"
"ENSG00000261241",0.00140012714599272,2.86112118995406,0.00914371874664176,"Up"
"ENSG00000135362",2.77460906732375e-08,2.85581252731654,8.10851482147145e-07,"Up"
"ENSG00000105642",2.0708586956225e-08,2.84609908672174,6.21153545435715e-07,"Up"
"ENSG00000204128",0.000538013928805435,2.84496161231989,0.0041304246187005,"Up"
"ENSG00000114805",0.000605289602824225,2.84425399038873,0.00457193753781436,"Up"
"ENSG00000148483",9.99651397398525e-08,2.84372824827603,2.55542577776094e-06,"Up"
"ENSG00000175564",0.000346957860238443,2.84290795062117,0.00288639925820664,"Up"
"ENSG00000106327",1.33307007005628e-06,2.84199996297716,2.48659226505185e-05,"Up"
"ENSG00000177409",2.41046122421021e-07,2.84059623091056,5.55522897579565e-06,"Up"
"ENSG00000206190",6.31419355449606e-13,2.84043734537141,4.65301497861567e-11,"Up"
"ENSG00000113083",9.29602743118086e-14,2.83537546082218,8.04173735314762e-12,"Up"
"ENSG00000111886",4.33773920276521e-08,2.8332487789516,1.21701364518475e-06,"Up"
"ENSG00000164404",4.09632711777441e-06,2.83008520427242,6.61731436156845e-05,"Up"
"ENSG00000090339",5.63835989857985e-16,2.82488990598378,7.19900967585521e-14,"Up"
"ENSG00000169896",0.00148696151748135,2.82406686629452,0.00959532248415801,"Up"
"ENSG00000229044",7.4952076246138e-06,2.82266179607345,0.000111987219803053,"Up"
"ENSG00000171786",0.000138680788728939,2.81740198786101,0.00134217369748365,"Up"
"ENSG00000185745",2.35876024003526e-06,2.81451729486468,4.11980683914279e-05,"Up"
"ENSG00000255400",0.000714973110561024,2.81383237108465,0.00524284336233262,"Up"
"ENSG00000214944",7.86876278514695e-09,2.81199069063679,2.6239466516504e-07,"Up"
"ENSG00000198743",8.83805730403049e-14,2.81196903767474,7.67336204331025e-12,"Up"
"ENSG00000237513",0.000549649455365984,2.81090215430784,0.00421433217608164,"Up"
"ENSG00000137270",7.23732492436795e-05,2.80998019572401,0.000785804319664435,"Up"
"ENSG00000162772",5.0899291073963e-27,2.8083718410588,2.43054294736388e-24,"Up"
"ENSG00000113369",9.68654143604352e-13,2.80103521370112,6.98718620323188e-11,"Up"
"ENSG00000139549",9.7719539899305e-05,2.79781121522641,0.00101002239594624,"Up"
"ENSG00000223715",3.90160615348394e-07,2.79261660146542,8.46861350187113e-06,"Up"
"ENSG00000100985",3.38870518235674e-05,2.79064543437163,0.000407190362022897,"Up"
"ENSG00000079335",7.00216922120186e-10,2.78821921895272,2.88745755311598e-08,"Up"
"ENSG00000134256",0.00016773832885081,2.78743982448599,0.00157022733576548,"Up"
"ENSG00000175592",3.83340607169119e-19,2.78494125819249,7.38116156191119e-17,"Up"
"ENSG00000197632",3.5286159154157e-09,2.77390065133645,1.27460998283409e-07,"Up"
"ENSG00000164484",6.22162178625037e-25,2.76716080677335,2.28534525797713e-22,"Up"
"ENSG00000260581",0.000729239433954108,2.76078070759894,0.00531643380918726,"Up"
"ENSG00000141738",2.17763858683359e-08,2.75921422046868,6.47488155656773e-07,"Up"
"ENSG00000026559",2.18318066796192e-14,2.75186101923225,2.10183958178463e-12,"Up"
"ENSG00000178882",2.93213803496181e-16,2.75115948515421,3.93301841139035e-14,"Up"
"ENSG00000152952",7.53163320177541e-12,2.75098322357968,4.56409325699466e-10,"Up"
"ENSG00000272734",2.60372065217649e-05,2.75071829220014,0.000326504381782384,"Up"
"ENSG00000119514",6.89672551690282e-16,2.74926273600764,8.66664307587219e-14,"Up"
"ENSG00000179094",2.69774797603931e-19,2.74429768887119,5.2796254652389e-17,"Up"
"ENSG00000139269",1.18970293771201e-06,2.74243938199242,2.24903779420522e-05,"Up"
"ENSG00000198759",4.99448849453209e-07,2.74111972884567,1.04879865695205e-05,"Up"
"ENSG00000161896",1.56688726061542e-13,2.74027463321799,1.29899306369631e-11,"Up"
"ENSG00000273802",1.90880332150251e-13,2.73839542049167,1.56613704825408e-11,"Up"
"ENSG00000229859",0.000577441757821339,2.73665741767486,0.00439776695685559,"Up"
"ENSG00000281106",0.000186867797412257,2.73162226698548,0.00171602135808271,"Up"
"ENSG00000225279",8.04512712442133e-06,2.72720568492996,0.000119307736163157,"Up"
"ENSG00000165935",0.0014883185364634,2.72558606583962,0.00960148429521755,"Up"
"ENSG00000229153",9.62884644957574e-06,2.72214725251621,0.000139925951205155,"Up"
"ENSG00000176170",1.15527235575242e-21,2.72145911425665,3.03112997427964e-19,"Up"
"ENSG00000245025",1.69515146316598e-09,2.72089442696618,6.54909973050988e-08,"Up"
"ENSG00000163660",1.94018928310934e-29,2.71618571981007,1.0528172573527e-26,"Up"
"ENSG00000161638",1.4617745902672e-09,2.71487393682548,5.70283171849993e-08,"Up"
"ENSG00000085465",1.99896178130918e-10,2.71345724269533,9.14314396370458e-09,"Up"
"ENSG00000286591",0.000200276790197873,2.71094143307115,0.00181679659679499,"Up"
"ENSG00000254180",4.19338970896451e-07,2.70986744746582,9.03622497213328e-06,"Up"
"ENSG00000255524",0.000487400187573876,2.70970367298116,0.00380051171734613,"Up"
"ENSG00000123095",5.75475383292991e-22,2.70659789885543,1.59768026180273e-19,"Up"
"ENSG00000117479",6.70841067962241e-17,2.70442155629133,9.76646423089419e-15,"Up"
"ENSG00000128510",3.68039919952273e-17,2.70376387054173,5.49207570548779e-15,"Up"
"ENSG00000187474",8.48309105579762e-09,2.69897019533511,2.80918560399756e-07,"Up"
"ENSG00000173276",1.80649089199757e-12,2.69449027682934,1.25383071329459e-10,"Up"
"ENSG00000148344",5.04247687328779e-09,2.69390163579843,1.76014879863479e-07,"Up"
"ENSG00000153162",1.70137172664797e-10,2.69223877703779,7.91850903420017e-09,"Up"
"ENSG00000173575",4.68091782062528e-19,2.68980359242857,8.86996776867058e-17,"Up"
"ENSG00000123146",2.25241801459789e-16,2.68495859935854,3.03834646986097e-14,"Up"
"ENSG00000082126",0.0013683308705598,2.68427844322097,0.0089778249901182,"Up"
"ENSG00000170458",4.11951666594409e-07,2.68388558718872,8.8930904083256e-06,"Up"
"ENSG00000197646",4.78494431869127e-12,2.67621225953394,3.00645606718612e-10,"Up"
"ENSG00000126562",2.86727016616455e-18,2.67353810231569,4.96079293386557e-16,"Up"
"ENSG00000173530",4.4823326798227e-06,2.67228876728703,7.18738583367675e-05,"Up"
"ENSG00000272275",8.93419456391614e-09,2.67164267172488,2.93012128307777e-07,"Up"
"ENSG00000110876",1.10360523140749e-10,2.67050919244679,5.34476237425662e-09,"Up"
"ENSG00000004948",0.000497982256356928,2.66210154267988,0.00387290695530229,"Up"
"ENSG00000171223",5.26497094964605e-12,2.66085651477801,3.29074466999343e-10,"Up"
"ENSG00000188064",0.000385574933970239,2.65888482795029,0.00313341971527346,"Up"
"ENSG00000189001",0.000118434347445706,2.65857298190492,0.00117920703903823,"Up"
"ENSG00000287839",5.76158681542974e-06,2.6527163758102,8.91533679878163e-05,"Up"
"ENSG00000067066",5.68062727156294e-14,2.64935716423458,5.11813799003158e-12,"Up"
"ENSG00000115594",9.66580701672268e-09,2.64822345689263,3.15274328321408e-07,"Up"
"ENSG00000138696",1.36021587575608e-14,2.64774872556978,1.34012189800057e-12,"Up"
"ENSG00000169908",3.2242356432045e-18,2.6428473276222,5.49870358693934e-16,"Up"
"ENSG00000125657",3.13741640117884e-06,2.64078274487096,5.30141217229624e-05,"Up"
"ENSG00000254206",7.86758976049469e-07,2.63996708281814,1.5772172386362e-05,"Up"
"ENSG00000173825",1.08847083607767e-08,2.63754791295941,3.49305506481054e-07,"Up"
"ENSG00000064932",4.23414974211919e-11,2.6371795730204,2.21213477555444e-09,"Up"
"ENSG00000106004",7.53963690325855e-09,2.63433961614062,2.52123768490478e-07,"Up"
"ENSG00000166145",1.10135300707126e-14,2.63411276488645,1.10486993264005e-12,"Up"
"ENSG00000173193",5.78799801180514e-06,2.63340095305188,8.94815817665098e-05,"Up"
"ENSG00000251201",3.76221868730563e-13,2.62564966488441,2.8859572322212e-11,"Up"
"ENSG00000118515",8.30732304317526e-25,2.62394871079445,2.91684772027724e-22,"Up"
"ENSG00000198286",5.39764464721383e-06,2.6210831006307,8.45697137012676e-05,"Up"
"ENSG00000136826",8.97892032753382e-09,2.62005655963905,2.94075036680655e-07,"Up"
"ENSG00000286169",1.18472801561838e-05,2.61732359463158,0.000167574443725737,"Up"
"ENSG00000162383",3.76919211279168e-08,2.61506369409872,1.07905552619921e-06,"Up"
"ENSG00000156711",6.8169640822783e-06,2.61470973326145,0.000102948661877594,"Up"
"ENSG00000255929",0.00132055253803999,2.59266519235792,0.00872668485974063,"Up"
"ENSG00000138642",1.03932576737369e-05,2.58999214542188,0.00014948760254105,"Up"
"ENSG00000171522",8.94506613611306e-07,2.58381123487394,1.75346797262591e-05,"Up"
"ENSG00000135678",1.85549856444205e-11,2.57698431951209,1.04732585637396e-09,"Up"
"ENSG00000130287",0.000186998582849648,2.57613050613221,0.00171656215460138,"Up"
"ENSG00000113739",9.9170981423191e-15,2.57548642730891,1.00757717125962e-12,"Up"
"ENSG00000141682",3.49613579503443e-11,2.57501004895424,1.86742143718662e-09,"Up"
"ENSG00000164736",1.6241612274212e-11,2.56879478160197,9.29939411652484e-10,"Up"
"ENSG00000257894",0.00139593657260928,2.56734575236493,0.00912633669430975,"Up"
"ENSG00000164251",2.3228486019572e-13,2.56717473951826,1.87962075009065e-11,"Up"
"ENSG00000108691",1.48653533267203e-08,2.5670269291984,4.62744688433864e-07,"Up"
"ENSG00000100068",2.27667009904767e-07,2.56334846259359,5.31356552149191e-06,"Up"
"ENSG00000104722",6.8246348016841e-06,2.56272944053651,0.000102999355578388,"Up"
"ENSG00000075461",0.00048255922294948,2.56241975144615,0.0037676860716618,"Up"
"ENSG00000179598",2.49178616985383e-07,2.56031752471762,5.7095860452428e-06,"Up"
"ENSG00000134627",1.20848177427176e-06,2.55865343011578,2.28092575830138e-05,"Up"
"ENSG00000221963",8.56137698711096e-10,2.55807169907131,3.46460062617392e-08,"Up"
"ENSG00000103044",0.000631153259096159,2.55756747388085,0.00472840138505802,"Up"
"ENSG00000115339",0.000304551224628971,2.55652941021343,0.00257853370185862,"Up"
"ENSG00000134470",2.78583398287406e-08,2.55384919292328,8.13136579157714e-07,"Up"
"ENSG00000117013",0.00155692276927569,2.55311260158001,0.00996330421850078,"Up"
"ENSG00000154451",0.000371228993982226,2.54789575259357,0.00304217480278051,"Up"
"ENSG00000052795",4.69366617657812e-10,2.5454029405036,2.0047580256168e-08,"Up"
"ENSG00000184371",2.94939031365816e-24,2.54307001646648,9.7805059901253e-22,"Up"
"ENSG00000174038",0.00101120011443376,2.54111258934709,0.0069980909948465,"Up"
"ENSG00000108932",0.000405529692166818,2.54017362867759,0.00327330186956557,"Up"
"ENSG00000059804",3.85041610341569e-11,2.53899304453446,2.03841540765306e-09,"Up"
"ENSG00000174951",1.62082723478032e-06,2.53378240558452,2.94576035171134e-05,"Up"
"ENSG00000080573",2.97713584984998e-05,2.52908657226913,0.000366025208810598,"Up"
"ENSG00000081985",9.42932799145283e-05,2.52858655273216,0.000979272010108429,"Up"
"ENSG00000056558",1.88630051794971e-11,2.52712498066262,1.05970143921335e-09,"Up"
"ENSG00000117245",0.000604790427676552,2.52325796196057,0.00456961273772321,"Up"
"ENSG00000203995",0.0002741381475059,2.52316158145018,0.00236122742058112,"Up"
"ENSG00000134109",2.1341756671786e-07,2.51208548679934,5.02025401276416e-06,"Up"
"ENSG00000155090",5.56327937962514e-15,2.51078796493899,5.90350482079688e-13,"Up"
"ENSG00000150630",2.92546247771460e-17,2.50398583358081,4.47745782807139e-15,"Up"
"ENSG00000115318",6.73785868939871e-15,2.50349986469151,7.08692132458518e-13,"Up"
"ENSG00000204767",1.47628692715622e-10,2.49828163127243,6.96597365074742e-09,"Up"
"ENSG00000148154",3.33478790409509e-25,2.49436227610548,1.2638316825107e-22,"Up"
"ENSG00000095777",4.59976048493051e-08,2.49356572778089,1.28338703055485e-06,"Up"
"ENSG00000174640",4.10677327674481e-08,2.49120771907401,1.16235126437952e-06,"Up"
"ENSG00000105641",0.000591064256597346,2.48951543730044,0.00448292572761062,"Up"
"ENSG00000102802",1.99360899205593e-15,2.48938904843558,2.31065088807415e-13,"Up"
"ENSG00000156413",0.000707863923236141,2.48773992316287,0.00519709687305846,"Up"
"ENSG00000165194",1.34109628231805e-05,2.481767436395,0.000186586282951227,"Up"
"ENSG00000028137",6.78142531750509e-11,2.48135446850773,3.42311439494189e-09,"Up"
"ENSG00000177483",7.87224815405252e-06,2.47801376005522,0.000117107661636236,"Up"
"ENSG00000120875",1.7174568994162e-14,2.47781164823889,1.68057380862546e-12,"Up"
"ENSG00000124875",4.76174302284156e-07,2.47698834677744,1.00790227316813e-05,"Up"
"ENSG00000134107",2.53071064832322e-15,2.47472854844338,2.89106447078303e-13,"Up"
"ENSG00000112541",8.97169823052981e-16,2.4721939725483,1.11566805704234e-13,"Up"
"ENSG00000158517",1.74327927224274e-07,2.47219310078088,4.19582015161973e-06,"Up"
"ENSG00000123901",0.000157852474555614,2.47166483651224,0.00149737214242742,"Up"
"ENSG00000181016",2.43689486276017e-09,2.46661914170005,9.10536803493926e-08,"Up"
"ENSG00000170684",2.08070943067813e-05,2.46354186819514,0.000270877962741936,"Up"
"ENSG00000287490",0.0013213953318277,2.46260025553664,0.0087298381136464,"Up"
"ENSG00000197140",1.87018748809899e-10,2.4625031138565,8.58703778189452e-09,"Up"
"ENSG00000170044",1.09322641666677e-07,2.45973497804236,2.75626968577993e-06,"Up"
"ENSG00000181649",1.47309557261351e-06,2.45963471850286,2.71176791763455e-05,"Up"
"ENSG00000134013",7.56612334594904e-11,2.45924585335521,3.79514203798066e-09,"Up"
"ENSG00000095951",3.10323732227415e-11,2.45067256689432,1.68392941605949e-09,"Up"
"ENSG00000074410",1.02440189216563e-14,2.44739119687357,1.03638218548078e-12,"Up"
"ENSG00000148200",6.98778245504447e-12,2.44637372538041,4.27006418171151e-10,"Up"
"ENSG00000163131",0.000250623950148661,2.44593343454363,0.00218709701525929,"Up"
"ENSG00000139926",1.57627957126135e-05,2.44243218760772,0.00021311014180881,"Up"
"ENSG00000270681",2.62890939219305e-05,2.43574378989827,0.00032879958432688,"Up"
"ENSG00000144063",2.93508435008756e-10,2.43415008977134,1.30742675266214e-08,"Up"
"ENSG00000152804",2.62816591869146e-06,2.42808513440013,4.53069238084313e-05,"Up"
"ENSG00000102554",1.65328624367651e-12,2.42399548814244,1.16786575011895e-10,"Up"
"ENSG00000115705",0.00133043432779398,2.42252171906755,0.00877983692935576,"Up"
"ENSG00000271383",2.20347258571673e-11,2.41872003844797,1.22634292439563e-09,"Up"
"ENSG00000261644",0.000930656354632947,2.41070588176532,0.0065105042845638,"Up"
"ENSG00000154928",5.22255682042383e-06,2.40998421024563,8.21554327017262e-05,"Up"
"ENSG00000138496",2.52469453503435e-06,2.40632126287955,4.37960564491231e-05,"Up"
"ENSG00000159588",0.000339644375073914,2.40607683219894,0.00283444568307053,"Up"
"ENSG00000042832",1.72819975188965e-11,2.40384837635708,9.82440411336127e-10,"Up"
"ENSG00000042062",0.000451623478828373,2.40296349544298,0.00356226038338494,"Up"
"ENSG00000147647",0.000727343496003277,2.40180370066015,0.00530747350567673,"Up"
"ENSG00000113916",6.9422513794562e-19,2.40098374534242,1.27502456873766e-16,"Up"
"ENSG00000164647",3.33363223929685e-05,2.39557635622379,0.000401785983571184,"Up"
"ENSG00000121858",0.000156165224950879,2.39445691157357,0.0014837249944,"Up"
"ENSG00000224812",3.45121851531286e-09,2.38909041182012,1.25229928984209e-07,"Up"
"ENSG00000187605",1.2195191299321e-12,2.38826439754198,8.71773615157448e-11,"Up"
"ENSG00000198211",4.24230240043428e-05,2.38522070993532,0.000495942419246661,"Up"
"ENSG00000164463",2.35675404277783e-19,2.38484588519629,4.72428217485811e-17,"Up"
"ENSG00000171246",0.000527715373827279,2.38316955550207,0.00406442976306455,"Up"
"ENSG00000272822",1.68463988818415e-08,2.38068234251974,5.16334556743065e-07,"Up"
"ENSG00000139211",3.24257966259102e-15,2.37956039333193,3.61774916000109e-13,"Up"
"ENSG00000117152",5.78781636623353e-18,2.3734635815327,9.53033817656496e-16,"Up"
"ENSG00000137573",3.08416629174897e-06,2.37211148161164,5.21512424800273e-05,"Up"
"ENSG00000198598",0.000203303795502073,2.3692869306808,0.00183936393384141,"Up"
"ENSG00000286138",9.41276492126262e-05,2.3663447125736,0.000978403026817877,"Up"
"ENSG00000287335",0.00103263299315219,2.36573712007478,0.00710727741265544,"Up"
"ENSG00000204592",2.0030709984308e-12,2.36404100961765,1.38223477336803e-10,"Up"
"ENSG00000137936",3.67764361841815e-11,2.35887721352499,1.95562180475171e-09,"Up"
"ENSG00000144596",7.54536453766118e-08,2.3559730795237,1.99726301220841e-06,"Up"
"ENSG00000134070",6.92207550706248e-12,2.35444826962302,4.26280481911298e-10,"Up"
"ENSG00000159208",1.36392034350033e-14,2.35363671515583,1.34012189800057e-12,"Up"
"ENSG00000109667",3.60910239097727e-12,2.35350571395568,2.31642281416595e-10,"Up"
"ENSG00000142627",1.54738170073717e-09,2.35239500791139,5.99812752227104e-08,"Up"
"ENSG00000177606",2.21803723087718e-09,2.34994705888752,8.33981998809818e-08,"Up"
"ENSG00000140563",2.30994581336426e-07,2.34911404753799,5.35925384977541e-06,"Up"
"ENSG00000102786",1.38943981047601e-11,2.348001268388,8.17100121057269e-10,"Up"
"ENSG00000125347",2.6745148466231e-19,2.34781181383942,5.27741458495646e-17,"Up"
"ENSG00000026508",1.52638910496649e-15,2.34423518965137,1.85939113623367e-13,"Up"
"ENSG00000146242",2.98413875363763e-12,2.3431862607254,1.95203553100965e-10,"Up"
"ENSG00000100342",1.67579387939977e-06,2.34258536813856,3.02886106468954e-05,"Up"
"ENSG00000155265",3.871461396575e-08,2.34000008025473,1.10568196536633e-06,"Up"
"ENSG00000131015",3.13781052666958e-11,2.33454478860043,1.69882911870211e-09,"Up"
"ENSG00000118946",3.88226813366759e-07,2.33401041623167,8.44473990836203e-06,"Up"
"ENSG00000235499",0.000109007550877231,2.33349172005917,0.00110535220811108,"Up"
"ENSG00000122641",3.34936340161771e-16,2.32965468744658,4.41819892690742e-14,"Up"
"ENSG00000134294",7.69174149322012e-06,2.32928630626429,0.000114708319732744,"Up"
"ENSG00000184254",2.28813751517726e-05,2.32687693502093,0.000292873588084567,"Up"
"ENSG00000185215",1.21493138483054e-07,2.32316075174052,3.01849133654673e-06,"Up"
"ENSG00000188766",1.54801196226441e-08,2.32177280447803,4.7819123728113e-07,"Up"
"ENSG00000237499",5.59624627788778e-07,2.31908950371197,1.15986090391362e-05,"Up"
"ENSG00000166073",2.24943387466773e-08,2.31645062550137,6.67173704243066e-07,"Up"
"ENSG00000115232",3.56040527643919e-08,2.31410193418728,1.0241956190393e-06,"Up"
