"","PValue","logFC","FDR","Regulation"
"ENSG00000258644",0.000456068050948634,-2.31197938410143,0.00830918512842567,"Down"
"ENSG00000184524",0.000646024845114036,-2.31199864029893,0.00991342455511181,"Down"
"ENSG00000248668",0.00051106445823972,-2.31203677333825,0.00880319639414837,"Down"
"ENSG00000177354",0.000577438649365482,-2.32654313410726,0.00937580508629577,"Down"
"ENSG00000248508",0.000487892071139603,-2.32817373203149,0.0086061033278757,"Down"
"ENSG00000150281",0.000620639527749016,-2.33168365145103,0.0097034320482875,"Down"
"ENSG00000260244",5.36697896090817e-05,-2.33480344003346,0.00284263332183502,"Down"
"ENSG00000136842",4.91627719463156e-06,-2.33762856414792,0.00105265100601606,"Down"
"ENSG00000275964",0.000637637403896694,-2.33964675821415,0.00985254238205118,"Down"
"ENSG00000124749",2.73649522613795e-05,-2.34512033189018,0.00207690551473436,"Down"
"ENSG00000183023",0.000428173112037993,-2.34666048325222,0.00803950822403849,"Down"
"ENSG00000259943",0.000505276199747901,-2.34741985352201,0.00879526910439909,"Down"
"ENSG00000165028",0.000315979134745787,-2.34807165239354,0.00687131904985806,"Down"
"ENSG00000229931",0.000298096392743224,-2.34883892486402,0.0066296580699965,"Down"
"ENSG00000076258",0.000384020236093159,-2.35337384787115,0.00754324099007042,"Down"
"ENSG00000232859",0.000516997578780518,-2.35439697814305,0.00885581274331324,"Down"
"ENSG00000164107",0.000302305652858657,-2.35728140926105,0.00670590445406174,"Down"
"ENSG00000205678",0.000230997365474006,-2.35926684899501,0.00582907874226061,"Down"
"ENSG00000142731",0.000638467447963354,-2.35956431262242,0.00985767862564776,"Down"
"ENSG00000113196",0.000130464995754334,-2.35967860214514,0.00426234708890387,"Down"
"ENSG00000198771",1.9222754931899e-05,-2.36966181105234,0.00185257693879324,"Down"
"ENSG00000280893",0.000117971362136046,-2.37703158810931,0.00409152818532287,"Down"
"ENSG00000254510",8.69989240372449e-05,-2.38501428003789,0.00354337652504095,"Down"
"ENSG00000251615",0.000425843769616943,-2.40131669579879,0.00803950822403849,"Down"
"ENSG00000184227",0.000202614632451198,-2.40401143419378,0.00546811070058009,"Down"
"ENSG00000078114",8.86355123598356e-06,-2.4115532353917,0.00132013598822254,"Down"
"ENSG00000111206",0.000183970136593542,-2.41176809529642,0.00517651198264412,"Down"
"ENSG00000167900",0.000228647765229013,-2.41411286283482,0.00581328894786635,"Down"
"ENSG00000235535",6.86084456797579e-05,-2.41841029368358,0.00319779929522429,"Down"
"ENSG00000237463",0.000536242224311896,-2.42041829229784,0.00898682083028286,"Down"
"ENSG00000133256",8.10708157085275e-05,-2.42855377687922,0.00343147818027825,"Down"
"ENSG00000146670",6.90187974344679e-05,-2.43730585652355,0.00320467755902942,"Down"
"ENSG00000198812",6.73291353059777e-06,-2.44156605503733,0.00119433567025256,"Down"
"ENSG00000204228",0.000395900851917077,-2.449739696854,0.00767358118945732,"Down"
"ENSG00000175063",0.000641691292466237,-2.46184437692108,0.00988434122275559,"Down"
"ENSG00000184601",1.2348415240913e-05,-2.46342604404366,0.00156801126607208,"Down"
"ENSG00000184845",0.000359690001546152,-2.46539217413023,0.00727050942921196,"Down"
"ENSG00000183549",8.75168162902251e-05,-2.46640994750218,0.00354337652504095,"Down"
"ENSG00000070808",0.000232690164666043,-2.46884837855903,0.0058505626401044,"Down"
"ENSG00000147586",0.000396677331591771,-2.46904075819316,0.00768111560264066,"Down"
"ENSG00000132688",1.98934260539226e-05,-2.46924773700347,0.00188549701771365,"Down"
"ENSG00000167646",0.000442997390790088,-2.47076174152161,0.00822430676116294,"Down"
"ENSG00000167363",0.000394762955784313,-2.47353356671521,0.00765901997172523,"Down"
"ENSG00000120915",1.02761436758169e-05,-2.47673346923518,0.00141576126323506,"Down"
"ENSG00000187624",0.000199798430951239,-2.48185268875896,0.00540600961558199,"Down"
"ENSG00000115194",2.70895455062098e-05,-2.48200491167684,0.00206391079589427,"Down"
"ENSG00000281128",0.000460217619313029,-2.48565292805809,0.00832858614339542,"Down"
"ENSG00000120832",9.35970886812202e-06,-2.48591584935562,0.00136328288947521,"Down"
"ENSG00000254685",3.63558576454603e-05,-2.49039299037862,0.0023834577045078,"Down"
"ENSG00000166352",0.000239872691643054,-2.49564002667772,0.00593883074081564,"Down"
"ENSG00000137804",0.000128667825075469,-2.50741831991887,0.00425506001155254,"Down"
"ENSG00000114812",7.4413007395102e-05,-2.50836370491667,0.00330399224926478,"Down"
"ENSG00000267784",6.71497263502283e-05,-2.50998024761889,0.00318272234607343,"Down"
"ENSG00000244187",0.000320212466883914,-2.52777892190182,0.00687131904985806,"Down"
"ENSG00000147576",3.00618273421167e-06,-2.53033766669755,0.000914335607616941,"Down"
"ENSG00000225950",0.000280284079497062,-2.54022516682544,0.00641866743440151,"Down"
"ENSG00000145423",6.97608325873108e-05,-2.5460920378504,0.00321164799027582,"Down"
"ENSG00000123485",4.05625868919874e-05,-2.55353574473019,0.00252516607373764,"Down"
"ENSG00000175785",9.60650680612441e-05,-2.55433322271793,0.00367365431124553,"Down"
"ENSG00000133739",0.000229157349382099,-2.55731226603626,0.00581328894786635,"Down"
"ENSG00000119673",0.000141600937020585,-2.55760869323341,0.004415379027663,"Down"
"ENSG00000171033",1.92268192013376e-06,-2.57810622020363,0.000730509933098101,"Down"
"ENSG00000148057",0.000420935228389364,-2.58132826393537,0.00800990003762239,"Down"
"ENSG00000124701",8.59573174468109e-05,-2.58211982865641,0.00354337652504095,"Down"
"ENSG00000135617",0.000455452130914998,-2.58354203879471,0.00830918512842567,"Down"
"ENSG00000157456",3.28840729192285e-05,-2.58391286239021,0.00226346531549499,"Down"
"ENSG00000125246",4.06647472119899e-05,-2.58413852195852,0.00252516607373764,"Down"
"ENSG00000260398",0.000616435655086403,-2.58786936881066,0.00966589736962021,"Down"
"ENSG00000102904",0.000119545788668037,-2.58893842482077,0.00409152818532287,"Down"
"ENSG00000116745",2.79934801023022e-05,-2.59595069022566,0.00210845189105135,"Down"
"ENSG00000024526",6.2763978347831e-06,-2.60047352822571,0.00119215135624564,"Down"
"ENSG00000170312",1.73487358804706e-05,-2.60141209451083,0.00182597358655389,"Down"
"ENSG00000101311",5.8798302711579e-05,-2.60161119275508,0.00294869766687005,"Down"
"ENSG00000114638",0.000105452530137692,-2.61187528675349,0.00386119994361836,"Down"
"ENSG00000247796",0.00051048613700708,-2.61281961994981,0.00880319639414837,"Down"
"ENSG00000257698",0.000507517911264271,-2.61384918267521,0.00879823205110162,"Down"
"ENSG00000177133",0.000236130401417377,-2.61892272415804,0.00589106690387508,"Down"
"ENSG00000259129",0.000496397100905361,-2.6201424995259,0.00874053199837648,"Down"
"ENSG00000113396",7.00573768236168e-06,-2.62030353776402,0.00121733910306932,"Down"
"ENSG00000115593",0.000187766218704156,-2.63054413307972,0.00522466482601792,"Down"
"ENSG00000137720",0.000534624448286066,-2.63083179631305,0.00896729525495232,"Down"
"ENSG00000175643",6.81439836276609e-05,-2.63465697731467,0.00318364191434041,"Down"
"ENSG00000171848",6.35055587168005e-06,-2.6358476461119,0.00119215135624564,"Down"
"ENSG00000263155",5.62855484761269e-06,-2.63647520660349,0.00113771472424857,"Down"
"ENSG00000174403",9.08413166782648e-05,-2.64181400490337,0.00359176774866217,"Down"
"ENSG00000118729",7.26822044116782e-06,-2.6428819529569,0.00124117395447494,"Down"
"ENSG00000120057",1.34316141342941e-05,-2.64428790869235,0.00162713547892669,"Down"
"ENSG00000109107",3.3264089173403e-05,-2.64679571565174,0.00226346531549499,"Down"
"ENSG00000143318",9.92518783883196e-06,-2.64975042665621,0.00141444637337714,"Down"
"ENSG00000237188",0.00015077031343649,-2.65047397006991,0.00455072321822949,"Down"
"ENSG00000169607",8.14486441390827e-06,-2.65314383526826,0.00129100615784548,"Down"
"ENSG00000234869",0.000200040640528123,-2.66055970674062,0.00540600961558199,"Down"
"ENSG00000089685",8.36134917651432e-06,-2.66075562563596,0.00129100615784548,"Down"
"ENSG00000143320",0.000140826974185504,-2.66350567769826,0.004415379027663,"Down"
"ENSG00000117650",7.11721557587197e-05,-2.6681005796544,0.00323359915923045,"Down"
"ENSG00000169508",9.62558950123334e-05,-2.67239688231123,0.00367385939171351,"Down"
"ENSG00000174502",9.11573090181561e-05,-2.67576898224659,0.00359561307555047,"Down"
"ENSG00000165071",5.71501987492442e-06,-2.68423768500092,0.00114352352224624,"Down"
"ENSG00000204323",0.000588578165493824,-2.68736443724786,0.00948669233544927,"Down"
"ENSG00000152128",0.000181793269193089,-2.69393941568005,0.00512253608740526,"Down"
"ENSG00000146147",2.3936872486131e-05,-2.69642552526853,0.00195952623907516,"Down"
"ENSG00000214097",0.000431764524967918,-2.70770823332086,0.00807469808167849,"Down"
"ENSG00000143476",6.98439088772299e-05,-2.70967096316183,0.00321164799027582,"Down"
"ENSG00000166317",4.01811969428398e-06,-2.71040286885485,0.00101406445195285,"Down"
"ENSG00000170142",4.62098514418973e-05,-2.71539692325904,0.00266871996271879,"Down"
"ENSG00000211445",3.85663016127825e-05,-2.71610925339868,0.00247236203445828,"Down"
"ENSG00000235902",8.07930781201605e-05,-2.71640018424121,0.00342704514878428,"Down"
"ENSG00000115252",0.000127716372547507,-2.73121238929303,0.00424059319313207,"Down"
"ENSG00000180425",0.000164559573370359,-2.73280663665688,0.004786726268566,"Down"
"ENSG00000287891",0.000374420254798469,-2.73755718598487,0.00741689082730287,"Down"
"ENSG00000108823",0.000279982858794624,-2.75448391096861,0.00641866743440151,"Down"
"ENSG00000286600",3.68694380763383e-05,-2.76083639108691,0.00239157657119847,"Down"
"ENSG00000223855",0.000224996346271458,-2.76743250622847,0.00577325469338253,"Down"
"ENSG00000113749",2.61491240916975e-05,-2.7730783058277,0.00202339062161107,"Down"
"ENSG00000170955",0.000337403591583202,-2.775313445234,0.00702989220704962,"Down"
"ENSG00000145020",8.40727923479568e-06,-2.78345884829384,0.00129100615784548,"Down"
"ENSG00000259030",2.16058025269755e-05,-2.78471192637345,0.0019451543874598,"Down"
"ENSG00000172209",0.000121157520534687,-2.78564116939241,0.00413043831080565,"Down"
"ENSG00000162595",3.4313801543108e-05,-2.80145119907798,0.00229635842826833,"Down"
"ENSG00000241135",0.00018875961304606,-2.81062240069818,0.00523688960060141,"Down"
"ENSG00000138180",1.33531502546296e-05,-2.8145878375062,0.00162713547892669,"Down"
"ENSG00000134548",0.00022060077672483,-2.81796247538593,0.00570511464852439,"Down"
"ENSG00000107165",0.00024622092965906,-2.82198902622298,0.00601404487745538,"Down"
"ENSG00000204655",6.53753424370774e-06,-2.82488045200494,0.00119433567025256,"Down"
"ENSG00000134690",7.12355187259216e-06,-2.83942092002885,0.00122704729603633,"Down"
"ENSG00000163406",0.00050715920604926,-2.84498151635525,0.00879823205110162,"Down"
"ENSG00000077009",0.000372298533198391,-2.85200304740827,0.00739125894567853,"Down"
"ENSG00000186439",0.000187598012165669,-2.85533587294649,0.00522466482601792,"Down"
"ENSG00000129195",0.000381295226957454,-2.85936078903193,0.00750802897693857,"Down"
"ENSG00000123570",4.11931709833993e-06,-2.86025256056107,0.0010199944050127,"Down"
"ENSG00000185437",8.38657302299499e-05,-2.86788560191775,0.00351225422859424,"Down"
"ENSG00000118194",1.48008207256121e-05,-2.87074445878315,0.00173484886244764,"Down"
"ENSG00000287730",7.46110719162697e-05,-2.87559001312713,0.00330399224926478,"Down"
"ENSG00000114646",0.00018024502695874,-2.87766419768483,0.00512253608740526,"Down"
"ENSG00000093009",2.16335384440173e-05,-2.88740177815618,0.0019451543874598,"Down"
"ENSG00000227544",0.000270918329220977,-2.89338578935918,0.006306252859622,"Down"
"ENSG00000268518",0.000292378612124827,-2.91659639065727,0.00655914827585583,"Down"
"ENSG00000170965",0.000257738225594543,-2.92477402533398,0.00615880989431006,"Down"
"ENSG00000182791",0.000244740885361797,-2.92957857325518,0.00598527431868128,"Down"
"ENSG00000105011",4.18751002798246e-05,-2.92963632558966,0.00255231957367091,"Down"
"ENSG00000164104",5.41501065683446e-05,-2.93106043190259,0.00286042522936623,"Down"
"ENSG00000049283",4.3742303785701e-05,-2.93280738468731,0.0026177984764077,"Down"
"ENSG00000143768",1.14275276041659e-05,-2.93766570063582,0.00151924761282499,"Down"
"ENSG00000100297",1.65697517190826e-06,-2.94156250081057,0.000683812941256888,"Down"
"ENSG00000161671",0.0001440418451132,-2.94334759718097,0.0044652971985092,"Down"
"ENSG00000142945",5.81976339080794e-05,-2.94674889048752,0.00293342730301563,"Down"
"ENSG00000148950",0.000410053740885108,-2.95048531657675,0.00787088619495455,"Down"
"ENSG00000134986",6.76221275563804e-06,-2.95516905350664,0.00119433567025256,"Down"
"ENSG00000131747",0.000100216425065619,-2.95604926724848,0.00376695856570181,"Down"
"ENSG00000156395",0.00033960790266842,-2.95606762710891,0.00704528941508706,"Down"
"ENSG00000130528",1.92752998628545e-06,-2.96125312637192,0.000730509933098101,"Down"
"ENSG00000132821",1.62096980155581e-05,-2.9636272972809,0.00177402159110602,"Down"
"ENSG00000258708",0.000332306332608554,-2.97638939845166,0.00699199421214744,"Down"
"ENSG00000100479",0.000537242287473454,-2.97658061268486,0.00899596996835305,"Down"
"ENSG00000184343",7.96161991014495e-05,-2.99515553961374,0.00340081666225298,"Down"
"ENSG00000129170",0.000160369205914632,-2.99553859219604,0.00470630162957474,"Down"
"ENSG00000131981",0.000254193515722304,-3.00214227388608,0.00612569264348311,"Down"
"ENSG00000112796",5.47958663231957e-06,-3.00559304347702,0.0011190219752538,"Down"
"ENSG00000272686",0.000238023833521391,-3.01535532300054,0.00591595246954233,"Down"
"ENSG00000227540",0.000508380177270758,-3.03688123476841,0.00879823205110162,"Down"
"ENSG00000121152",2.69956180289686e-05,-3.03699389209235,0.00206391079589427,"Down"
"ENSG00000077152",0.000100625388874177,-3.04181997400533,0.00376803086617878,"Down"
"ENSG00000272379",0.000144766009475243,-3.05323459331306,0.00448073419014856,"Down"
"ENSG00000188338",0.000129971978450083,-3.05326156905193,0.00426234708890387,"Down"
"ENSG00000267060",3.12134785008892e-05,-3.05468882505623,0.0022084218150826,"Down"
"ENSG00000172159",1.21624629791416e-05,-3.06419323943709,0.00156445603346634,"Down"
"ENSG00000282033",0.000187791476405915,-3.06624620876429,0.00522466482601792,"Down"
"ENSG00000112984",2.1897593437505e-05,-3.06774492867528,0.0019451543874598,"Down"
"ENSG00000170893",0.000328300119150323,-3.06895752954038,0.00694755215397455,"Down"
"ENSG00000143595",4.18074151568072e-05,-3.07664088430103,0.00255231957367091,"Down"
"ENSG00000143171",8.39520534333669e-06,-3.097035268376,0.00129100615784548,"Down"
"ENSG00000123689",0.000123396669153845,-3.09954854929197,0.0041570826858308,"Down"
"ENSG00000228716",1.02552418307808e-06,-3.1026933311929,0.000634831516956056,"Down"
"ENSG00000122952",6.8130612720753e-06,-3.10767034393603,0.00119433567025256,"Down"
"ENSG00000185847",0.000294981861134037,-3.11419371094543,0.00660259399684083,"Down"
"ENSG00000126878",3.2521892952388e-06,-3.1165028740819,0.000936825506352062,"Down"
"ENSG00000248866",0.000525487614480604,-3.12674533490142,0.00889690953439853,"Down"
"ENSG00000171476",0.000143776714263604,-3.12953224780433,0.00446406415806853,"Down"
"ENSG00000250722",8.26995465597168e-06,-3.13158930164603,0.00129100615784548,"Down"
"ENSG00000186462",0.000199125613952025,-3.14079873844271,0.00540265170327133,"Down"
"ENSG00000140876",5.32102284254049e-05,-3.14277329960911,0.00283334935084373,"Down"
"ENSG00000180999",0.000233074255903011,-3.14514871853801,0.0058505626401044,"Down"
"ENSG00000183324",0.000214366722467309,-3.16363444656394,0.00562435815278799,"Down"
"ENSG00000183166",4.50915454090301e-06,-3.17746077377193,0.00105265100601606,"Down"
"ENSG00000103316",8.23180843388878e-05,-3.17777647660874,0.00347684207392117,"Down"
"ENSG00000189157",0.000242822684146138,-3.18110037275765,0.0059615658293197,"Down"
"ENSG00000147166",2.26540565550542e-05,-3.19025954329025,0.00195385444980771,"Down"
"ENSG00000182533",8.35176807837139e-05,-3.19970155943304,0.00351225422859424,"Down"
"ENSG00000111665",0.000155301457462189,-3.20711383345352,0.00464007024263726,"Down"
"ENSG00000112280",3.62275292525577e-05,-3.21040479052183,0.0023834577045078,"Down"
"ENSG00000286062",8.76867266188211e-05,-3.21213449398928,0.00354337652504095,"Down"
"ENSG00000175206",0.000284864017409813,-3.22366601468888,0.00645611038392898,"Down"
"ENSG00000150722",7.22641676100544e-05,-3.23194031915831,0.00325336567315356,"Down"
"ENSG00000109158",6.70565229925364e-06,-3.23335170695929,0.00119433567025256,"Down"
"ENSG00000129810",0.000175973807960615,-3.24138774523499,0.00501563332646307,"Down"
"ENSG00000088992",2.24751976474854e-05,-3.26045243057887,0.00195385444980771,"Down"
"ENSG00000226900",0.000233755368979475,-3.26097128516925,0.00585393186360862,"Down"
"ENSG00000137841",4.70164648603219e-06,-3.27197094480689,0.00105265100601606,"Down"
"ENSG00000179564",4.75982162139326e-05,-3.28355327124217,0.00270742342941805,"Down"
"ENSG00000135447",4.13533066257176e-05,-3.289332275489,0.00254399891599019,"Down"
"ENSG00000175093",4.80325136377665e-06,-3.29265930554247,0.00105265100601606,"Down"
"ENSG00000161888",0.000125170630630477,-3.30148157959385,0.00420182160522159,"Down"
"ENSG00000186628",1.2260744579998e-05,-3.30239425452311,0.00156692315732374,"Down"
"ENSG00000232939",0.000253616260652759,-3.30630995444847,0.00612016992031254,"Down"
"ENSG00000143228",3.35945769250186e-05,-3.30702352183964,0.00226361444277287,"Down"
"ENSG00000149300",0.000503731394675303,-3.3105684733412,0.00877609076264123,"Down"
"ENSG00000226403",0.000148615141697306,-3.31641767593293,0.00454627597407159,"Down"
"ENSG00000255135",0.000150580677749606,-3.3432144238902,0.00455072321822949,"Down"
"ENSG00000137038",9.47719571836562e-05,-3.36735255189059,0.00364920190802898,"Down"
"ENSG00000080986",3.3409651423192e-06,-3.37877467077541,0.000936825506352062,"Down"
"ENSG00000230778",0.000270031732245022,-3.38661688529731,0.00629963185713231,"Down"
"ENSG00000138100",1.50827886128576e-05,-3.40295571805843,0.00175380047013089,"Down"
"ENSG00000250479",0.000141317791230187,-3.40550026522741,0.004415379027663,"Down"
"ENSG00000151725",6.54443516264844e-06,-3.40701162512416,0.00119433567025256,"Down"
"ENSG00000162755",0.000159578540830322,-3.41788793263394,0.00469004646188109,"Down"
"ENSG00000139914",0.00019573571392084,-3.43999904323715,0.00536283368887678,"Down"
"ENSG00000110665",0.000549920559256307,-3.45102934573636,0.00910056504453482,"Down"
"ENSG00000170807",1.27928374975773e-06,-3.4563435351703,0.00064977773843464,"Down"
"ENSG00000273084",0.000310180545564875,-3.45768660461142,0.0068346678833088,"Down"
"ENSG00000126787",1.26951786168274e-06,-3.46515665399334,0.00064977773843464,"Down"
"ENSG00000100526",0.000100615201640695,-3.4842602563933,0.00376803086617878,"Down"
"ENSG00000148942",8.06783580880955e-05,-3.48559382282917,0.00342704514878428,"Down"
"ENSG00000091482",9.32811562464573e-05,-3.52598952928948,0.00363026802374474,"Down"
"ENSG00000104147",3.31332289260297e-05,-3.52641034922874,0.00226346531549499,"Down"
"ENSG00000250007",4.70995650493634e-06,-3.52781066124024,0.00105265100601606,"Down"
"ENSG00000178999",4.11100403022268e-05,-3.52937987733826,0.00254399891599019,"Down"
"ENSG00000169271",6.99555313922103e-05,-3.5359281201772,0.00321164799027582,"Down"
"ENSG00000213760",0.00020747239837805,-3.55750067729349,0.00557641891380026,"Down"
"ENSG00000131094",4.57099916902701e-05,-3.58528426910925,0.00266871996271879,"Down"
"ENSG00000135218",8.17528561884703e-07,-3.5904526713833,0.000588268088972183,"Down"
"ENSG00000226281",0.000443926738996711,-3.59356448038855,0.00822441154981574,"Down"
"ENSG00000129991",0.000103275546713864,-3.6112767361441,0.00380547146066741,"Down"
"ENSG00000226031",0.000507052320750235,-3.6231565107721,0.00879823205110162,"Down"
"ENSG00000121769",0.000102317871500636,-3.62627282893381,0.00378137073984348,"Down"
"ENSG00000122367",2.72260323907637e-07,-3.63793772738482,0.000513555357890018,"Down"
"ENSG00000198125",1.61841731003908e-05,-3.64193190022464,0.00177402159110602,"Down"
"ENSG00000145244",4.30401436242493e-06,-3.65984452384478,0.00105257062352192,"Down"
"ENSG00000183654",7.67516284442982e-05,-3.6745765102498,0.00334883922434604,"Down"
"ENSG00000159251",1.5993447099661e-05,-3.68360789138716,0.00177402159110602,"Down"
"ENSG00000226833",0.00011923068168734,-3.72138884351729,0.00409152818532287,"Down"
"ENSG00000124772",5.63788636371986e-07,-3.75160624620697,0.000513555357890018,"Down"
"ENSG00000265142",2.40341830364463e-05,-3.75387683361034,0.00195952623907516,"Down"
"ENSG00000159173",3.16291695938157e-05,-3.76081518613207,0.0022084218150826,"Down"
"ENSG00000239523",0.000305047248858894,-3.7817128600475,0.00675159882977188,"Down"
"ENSG00000166803",0.000122393858006392,-3.79398952855678,0.00414444433033953,"Down"
"ENSG00000254453",5.03246150138122e-05,-3.80157500341368,0.00279190039078723,"Down"
"ENSG00000131153",8.81458687763259e-06,-3.80307383508523,0.00132013598822254,"Down"
"ENSG00000173641",1.1303009003684e-06,-3.81936659765434,0.00064977773843464,"Down"
"ENSG00000267279",0.00051476311287828,-3.82430734254651,0.00883881814884557,"Down"
"ENSG00000166816",4.59503062247884e-06,-3.84350178255352,0.00105265100601606,"Down"
"ENSG00000225938",0.000533874155552501,-3.85449500349203,0.00896229927740636,"Down"
"ENSG00000286071",1.47969394791594e-07,-3.8622611239286,0.000488520956904447,"Down"
"ENSG00000114279",1.64366395782244e-06,-3.86953130044762,0.000683812941256888,"Down"
"ENSG00000167588",1.26816907374285e-05,-3.89535432226826,0.00157994724413661,"Down"
"ENSG00000179083",0.00032794642162529,-3.9124980534566,0.00694755215397455,"Down"
"ENSG00000198336",4.18219989806624e-05,-3.91273629609479,0.00255231957367091,"Down"
"ENSG00000099994",7.48096579191654e-05,-3.91945379963436,0.00330399224926478,"Down"
"ENSG00000131730",2.8940758313847e-06,-3.93050476985874,0.000914335607616941,"Down"
"ENSG00000109881",3.31684840527828e-05,-3.95247976137259,0.00226346531549499,"Down"
"ENSG00000111247",3.7806727797671e-06,-3.97338057315808,0.000998551294592087,"Down"
"ENSG00000264920",0.000198673675068952,-3.98759310711329,0.00539852788675016,"Down"
"ENSG00000153531",4.79367288385575e-07,-3.99394273951269,0.000513555357890018,"Down"
"ENSG00000282917",0.000109731715970554,-4.00974070302806,0.00393781804648679,"Down"
"ENSG00000231776",0.000482476713005119,-4.03437594915412,0.00855715218599081,"Down"
"ENSG00000106631",7.03286398307748e-05,-4.07127541879825,0.00321164799027582,"Down"
"ENSG00000112981",6.02394459054729e-05,-4.08144482338112,0.00297576853850751,"Down"
"ENSG00000064201",0.000345893158446959,-4.11668489721979,0.00710308719088882,"Down"
"ENSG00000260577",0.000325794306248125,-4.11683691166185,0.00694688849566103,"Down"
"ENSG00000250634",9.8541214232806e-05,-4.12902362492496,0.00371476993940744,"Down"
"ENSG00000000005",1.78635973065375e-05,-4.14070016198766,0.00182597358655389,"Down"
"ENSG00000173991",2.60986376062911e-05,-4.19735024241441,0.00202339062161107,"Down"
"ENSG00000135451",2.44892815647225e-05,-4.19867894588867,0.00195952623907516,"Down"
"ENSG00000166343",4.47906268332202e-06,-4.20251463116738,0.00105265100601606,"Down"
"ENSG00000158164",7.3295415078302e-05,-4.22333799362572,0.00327744667558936,"Down"
"ENSG00000287075",0.000313321041575875,-4.27179788097122,0.00686871427297589,"Down"
"ENSG00000257038",0.000163108299367933,-4.2935864512235,0.00475148867967556,"Down"
"ENSG00000168078",3.05886821378186e-07,-4.2972311882193,0.000513555357890018,"Down"
"ENSG00000100162",4.02210628456941e-05,-4.3112679586987,0.00252132605667834,"Down"
"ENSG00000287315",0.000596441707856862,-4.32169638704258,0.00953584648178901,"Down"
"ENSG00000159248",8.37629347343072e-05,-4.33619680183638,0.00351225422859424,"Down"
"ENSG00000182747",1.87041309205481e-05,-4.38405594835772,0.00184867121354763,"Down"
"ENSG00000114854",1.89319680178511e-05,-4.40895816115881,0.00184867121354763,"Down"
"ENSG00000069535",9.22590163084642e-05,-4.5877901460628,0.00361177639141179,"Down"
"ENSG00000266964",7.35385752158125e-05,-4.60350417395381,0.00327846455584336,"Down"
"ENSG00000267226",0.000595751134497697,-4.67754619549064,0.00953576210548614,"Down"
"ENSG00000143632",9.1344299897505e-05,-4.68831693081368,0.00359561307555047,"Down"
"ENSG00000152253",5.15824529197149e-05,-4.73797821663983,0.00280119781262952,"Down"
"ENSG00000189057",4.41916894627821e-05,-4.77881007911648,0.00262880833804279,"Down"
"ENSG00000244239",0.000190539691936665,-4.79551255403471,0.00525781901490915,"Down"
"ENSG00000162669",0.000269165886658133,-4.89365154294369,0.00629754987437231,"Down"
"ENSG00000250392",0.000267610173528179,-4.90638987735334,0.0062883629032262,"Down"
"ENSG00000010282",3.15415754693842e-05,-4.90929899303746,0.0022084218150826,"Down"
"ENSG00000156885",0.000231386121364258,-5.0680190270516,0.00583146015026029,"Down"
"ENSG00000158578",4.92685597174281e-07,-5.17143897697483,0.000513555357890018,"Down"
"ENSG00000249116",0.000506940849258855,-5.17582513105658,0.00879823205110162,"Down"
"ENSG00000235357",0.000107490206337769,-5.20054269699442,0.00390194230578092,"Down"
"ENSG00000109205",0.000135861025604504,-5.20491024521183,0.00436186556920522,"Down"
"ENSG00000170439",1.76659362682688e-05,-5.33206368749643,0.00182597358655389,"Down"
"ENSG00000111245",1.03323246865853e-05,-5.63512144178736,0.00141576126323506,"Down"
"ENSG00000197361",9.1076039290523e-06,-5.68205744705887,0.00134636213604923,"Down"
"ENSG00000250981",5.5006703712613e-05,-5.72034265860011,0.0028607382263133,"Down"
"ENSG00000286884",0.000310887107106144,-6.01156618074964,0.00684262522740622,"Down"
"ENSG00000164708",2.12328791274076e-06,-6.03778346599635,0.000764731095699669,"Down"
"ENSG00000120049",5.03853155177831e-07,-6.10659998588134,0.000513555357890018,"Down"
"ENSG00000258864",9.52032192577997e-05,-6.47136527217535,0.00365480730673983,"Down"
"ENSG00000232002",1.78653047630781e-05,-6.94504595449172,0.00182597358655389,"Down"
"ENSG00000232220",2.05212372313012e-05,-10.2119347537124,0.00190847506251101,"Down"
